name_id;id;name;average_assists;median_assists;sum_assists;count_assists;min_assists;max_assists;average_attempted_passes;median_attempted_passes;sum_attempted_passes;count_attempted_passes;min_attempted_passes;max_attempted_passes;average_big_chances_created;median_big_chances_created;sum_big_chances_created;count_big_chances_created;min_big_chances_created;max_big_chances_created;average_big_chances_missed;median_big_chances_missed;sum_big_chances_missed;count_big_chances_missed;min_big_chances_missed;max_big_chances_missed;average_bonus;median_bonus;sum_bonus;count_bonus;min_bonus;max_bonus;average_bps;median_bps;sum_bps;count_bps;min_bps;max_bps;average_clean_sheets;median_clean_sheets;sum_clean_sheets;count_clean_sheets;min_clean_sheets;max_clean_sheets;average_clearances_blocks_interceptions;median_clearances_blocks_interceptions;sum_clearances_blocks_interceptions;count_clearances_blocks_interceptions;min_clearances_blocks_interceptions;max_clearances_blocks_interceptions;average_completed_passes;median_completed_passes;sum_completed_passes;count_completed_passes;min_completed_passes;max_completed_passes;average_cost;median_cost;sum_cost;count_cost;min_cost;max_cost;average_creativity;median_creativity;sum_creativity;count_creativity;min_creativity;max_creativity;average_dribbles;median_dribbles;sum_dribbles;count_dribbles;min_dribbles;max_dribbles;average_ea_index;median_ea_index;sum_ea_index;count_ea_index;min_ea_index;max_ea_index;average_errors_leading_to_goal;median_errors_leading_to_goal;sum_errors_leading_to_goal;count_errors_leading_to_goal;min_errors_leading_to_goal;max_errors_leading_to_goal;average_errors_leading_to_goal_attempt;median_errors_leading_to_goal_attempt;sum_errors_leading_to_goal_attempt;count_errors_leading_to_goal_attempt;min_errors_leading_to_goal_attempt;max_errors_leading_to_goal_attempt;average_fouls;median_fouls;sum_fouls;count_fouls;min_fouls;max_fouls;average_goals_conceded;median_goals_conceded;sum_goals_conceded;count_goals_conceded;min_goals_conceded;max_goals_conceded;average_goals_scored;median_goals_scored;sum_goals_scored;count_goals_scored;min_goals_scored;max_goals_scored;average_ict_index;median_ict_index;sum_ict_index;count_ict_index;min_ict_index;max_ict_index;average_influence;median_influence;sum_influence;count_influence;min_influence;max_influence;average_key_passes;median_key_passes;sum_key_passes;count_key_passes;min_key_passes;max_key_passes;average_loaned_in;median_loaned_in;sum_loaned_in;count_loaned_in;min_loaned_in;max_loaned_in;average_loaned_out;median_loaned_out;sum_loaned_out;count_loaned_out;min_loaned_out;max_loaned_out;average_minutes;median_minutes;sum_minutes;count_minutes;min_minutes;max_minutes;average_offside;median_offside;sum_offside;count_offside;min_offside;max_offside;average_open_play_crosses;median_open_play_crosses;sum_open_play_crosses;count_open_play_crosses;min_open_play_crosses;max_open_play_crosses;average_own_goals;median_own_goals;sum_own_goals;count_own_goals;min_own_goals;max_own_goals;average_penalties_conceded;median_penalties_conceded;sum_penalties_conceded;count_penalties_conceded;min_penalties_conceded;max_penalties_conceded;average_penalties_missed;median_penalties_missed;sum_penalties_missed;count_penalties_missed;min_penalties_missed;max_penalties_missed;average_penalties_saved;median_penalties_saved;sum_penalties_saved;count_penalties_saved;min_penalties_saved;max_penalties_saved;average_recoveries;median_recoveries;sum_recoveries;count_recoveries;min_recoveries;max_recoveries;average_red_cards;median_red_cards;sum_red_cards;count_red_cards;min_red_cards;max_red_cards;average_saves;median_saves;sum_saves;count_saves;min_saves;max_saves;average_selected;median_selected;sum_selected;count_selected;min_selected;max_selected;average_tackled;median_tackled;sum_tackled;count_tackled;min_tackled;max_tackled;average_tackles;median_tackles;sum_tackles;count_tackles;min_tackles;max_tackles;average_target_missed;median_target_missed;sum_target_missed;count_target_missed;min_target_missed;max_target_missed;average_threat;median_threat;sum_threat;count_threat;min_threat;max_threat;average_total_points;median_total_points;sum_total_points;count_total_points;min_total_points;max_total_points;average_transfers_balance;median_transfers_balance;sum_transfers_balance;count_transfers_balance;min_transfers_balance;max_transfers_balance;average_transfers_in;median_transfers_in;sum_transfers_in;count_transfers_in;min_transfers_in;max_transfers_in;average_transfers_out;median_transfers_out;sum_transfers_out;count_transfers_out;min_transfers_out;max_transfers_out;average_winning_goals;median_winning_goals;sum_winning_goals;count_winning_goals;min_winning_goals;max_winning_goals;average_yellow_cards;median_yellow_cards;sum_yellow_cards;count_yellow_cards;min_yellow_cards;max_yellow_cards
Mohamed_Elneny_16;16;Mohamed Elneny;0.0;0.0;0;26;0;0;3.730769230769231;0.0;97;26;0;44;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.5;0.0;13;26;0;9;0.0;0.0;0;26;0;0;0.23076923076923078;0.0;6;26;0;5;3.3076923076923075;0.0;86;26;0;39;4.311538461538462;4.3;112.10000000000001;26;4.2;4.5;0.6461538461538461;0.0;16.799999999999997;26;0.0;11.1;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.4076923076923077;0.0;10.6;26;0.0;4.7;1.4769230769230768;0.0;38.4;26;0.0;23.8;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;5.846153846153846;0.0;152;26;0;58;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.3076923076923077;0.0;8;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;134398.53846153847;132251.0;3494362;26;120790;158488;0.11538461538461539;0.0;3;26;0;3;0.0;0.0;0;26;0;0;0.07692307692307693;0.0;2;26;0;1;1.9615384615384615;0.0;51.0;26;0.0;38.0;0.15384615384615385;0.0;4;26;0;1;-2702.3846153846152;-2167.0;-70262;26;-14851;7536;4430.0;2246.5;115180;26;0;18646;7132.384615384615;5861.0;185442;26;0;20629;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0
Mohamed_Elyounoussi_346;346;Mohamed Elyounoussi;0.0;0.0;0;26;0;0;6.961538461538462;2.0;181;26;0;29;0.07692307692307693;0.0;2;26;0;1;0.11538461538461539;0.0;3;26;0;1;0.0;0.0;0;26;0;0;3.1153846153846154;2.0;81;26;0;10;0.15384615384615385;0.0;4;26;0;1;0.46153846153846156;0.0;12;26;0;5;5.076923076923077;1.0;132;26;0;21;6.211538461538462;6.2;161.5;26;6.0;6.5;8.442307692307693;0.05;219.50000000000003;26;0.0;58.3;0.2692307692307692;0.0;7;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.3076923076923077;0.0;8;26;0;2;0.2692307692307692;0.0;7;26;0;3;0.0;0.0;0;26;0;0;1.9307692307692306;0.05;50.199999999999996;26;0.0;9.6;3.0846153846153848;0.1;80.2;26;0.0;18.4;0.5769230769230769;0.0;15;26;0;4;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;25.76923076923077;6.0;670;26;0;90;0.07692307692307693;0.0;2;26;0;1;0.19230769230769232;0.0;5;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;1.3846153846153846;0.0;36;26;0;6;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;10079.384615384615;8459.0;262064;26;7736;23886;0.5;0.0;13;26;0;3;0.23076923076923078;0.0;6;26;0;2;0.2692307692307692;0.0;7;26;0;2;7.8076923076923075;0.0;203.0;26;0.0;36.0;0.9615384615384616;1.0;25;26;0;3;-749.9230769230769;-166.5;-19498;26;-6452;705;168.23076923076923;75.0;4374;26;0;1939;918.1538461538462;228.0;23872;26;0;6532;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0
Mohamed_Salah_253;253;Mohamed Salah;0.3076923076923077;0.0;8;26;0;2;28.5;26.0;741;26;8;55;0.46153846153846156;0.0;12;26;0;2;0.46153846153846156;0.0;12;26;0;2;0.5769230769230769;0.0;15;26;0;3;20.576923076923077;20.5;535;26;-2;70;0.5384615384615384;1.0;14;26;0;1;0.2692307692307692;0.0;7;26;0;1;21.73076923076923;21.0;565;26;7;43;13.111538461538462;13.0;340.90000000000003;26;12.8;13.6;28.338461538461537;28.95;736.8;26;1.9;72.0;1.9230769230769231;2.0;50;26;0;5;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.7692307692307693;1.0;20;26;0;3;0.5;0.0;13;26;0;2;0.6538461538461539;1.0;17;26;0;3;11.911538461538461;12.1;309.7;26;3.3;21.9;34.807692307692314;36.9;905.0000000000001;26;0.0;107.0;2.0;2.0;52;26;0;6;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;84.8076923076923;90.0;2205;26;25;90;0.8076923076923077;1.0;21;26;0;3;0.19230769230769232;0.0;5;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;3.076923076923077;3.0;80;26;0;10;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;2440142.846153846;2390897.0;63443714;26;1681931;3138273;4.269230769230769;5.0;111;26;0;12;0.15384615384615385;0.0;4;26;0;1;0.8846153846153846;1.0;23;26;0;3;55.88461538461539;56.0;1453.0;26;9.0;103.0;7.269230769230769;8.0;189;26;2;21;-855.9615384615385;26533.0;-22255;26;-352832;317868;86448.96153846153;63825.5;2247673;26;0;330481;87304.92307692308;41554.5;2269928;26;0;374021;0.3076923076923077;0.0;8;26;0;1;0.0;0.0;0;26;0;0
Morgan_Gibbs-White_448;448;Morgan Gibbs-White;0.038461538461538464;0.0;1;26;0;1;8.192307692307692;5.5;213;26;0;35;0.07692307692307693;0.0;2;26;0;1;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;2.8076923076923075;2.0;73;26;-3;16;0.07692307692307693;0.0;2;26;0;1;0.15384615384615385;0.0;4;26;0;2;6.923076923076923;4.0;180;26;0;30;4.35;4.3;113.1;26;4.3;4.5;3.8923076923076922;0.7;101.2;26;0.0;27.6;0.38461538461538464;0.0;10;26;0;3;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.23076923076923078;0.0;6;26;0;2;0.34615384615384615;0.0;9;26;0;2;0.0;0.0;0;26;0;0;0.7423076923076924;0.15000000000000002;19.300000000000004;26;0.0;3.4;1.9230769230769231;0.1;50.0;26;0.0;18.6;0.23076923076923078;0.0;6;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;17.26923076923077;5.0;449;26;0;74;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;1.1153846153846154;0.5;29;26;0;4;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;29222.576923076922;22986.0;759787;26;17873;48579;0.6923076923076923;0.0;18;26;0;3;0.07692307692307693;0.0;2;26;0;2;0.15384615384615385;0.0;4;26;0;2;1.6923076923076923;0.0;44.0;26;0.0;17.0;0.9615384615384616;1.0;25;26;0;5;469.11538461538464;15.0;12197;26;-3031;6850;2699.0;2348.0;70174;26;0;8300;2229.8846153846152;2146.5;57977;26;0;6505;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1
Morgan_Schneiderlin_167;167;Morgan Schneiderlin;0.037037037037037035;0.0;1;27;0;1;7.7407407407407405;0.0;209;27;0;74;0.037037037037037035;0.0;1;27;0;1;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0;2.4814814814814814;0.0;67;27;0;18;0.0;0.0;0;27;0;0;0.4074074074074074;0.0;11;27;0;5;6.962962962962963;0.0;188;27;0;69;4.337037037037037;4.3;117.10000000000001;27;4.2;4.5;2.462962962962963;0.0;66.5;27;0.0;23.8;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0;0.3333333333333333;0.0;9;27;0;3;0.25925925925925924;0.0;7;27;0;2;0.0;0.0;0;27;0;0;0.5111111111111112;0.0;13.8;27;0.0;4.7;2.2814814814814817;0.0;61.6;27;0.0;21.4;0.18518518518518517;0.0;5;27;0;2;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0;10.555555555555555;0.0;285;27;0;90;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0;0.8518518518518519;0.0;23;27;0;7;0.0;0.0;0;27;0;0;0.0;0.0;0;27;0;0;109869.62962962964;112877.0;2966480;27;78918;137872;0.037037037037037035;0.0;1;27;0;1;0.14814814814814814;0.0;4;27;0;2;0.0;0.0;0;27;0;0;0.37037037037037035;0.0;10.0;27;0.0;8.0;0.4074074074074074;0.0;11;27;0;4;-981.7037037037037;-2438.0;-26506;27;-11704;13123;7238.481481481482;3347.0;195439;27;0;26332;8220.185185185184;5933.0;221945;27;0;34680;0.0;0.0;0;27;0;0;0.037037037037037035;0.0;1;27;0;1
Mousa_Dembélé_362;362;Mousa Dembélé;0.0;0.0;0;26;0;0;11.807692307692308;0.0;307;26;0;70;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;2.8461538461538463;0.0;74;26;0;19;0.038461538461538464;0.0;1;26;0;1;0.5769230769230769;0.0;15;26;0;7;10.692307692307692;0.0;278;26;0;68;4.907692307692309;4.9;127.60000000000002;26;4.9;5.0;0.6730769230769231;0.0;17.5;26;0.0;5.2;0.2692307692307692;0.0;7;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.07692307692307693;0.0;2;26;0;1;0.46153846153846156;0.0;12;26;0;4;0.23076923076923078;0.0;6;26;0;2;0.0;0.0;0;26;0;0;0.2730769230769231;0.0;7.1000000000000005;26;0.0;2.2;1.9615384615384615;0.0;51.0;26;0.0;16.4;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;19.692307692307693;0.0;512;26;0;90;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;1.6923076923076923;0.0;44;26;0;9;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;58310.46153846154;53505.0;1516072;26;44746;79455;0.34615384615384615;0.0;9;26;0;2;0.23076923076923078;0.0;6;26;0;4;0.038461538461538464;0.0;1;26;0;1;0.038461538461538464;0.0;1.0;26;0.0;1.0;0.5384615384615384;0.0;14;26;0;3;-2181.230769230769;-969.0;-56712;26;-8930;0;915.2307692307693;60.5;23796;26;0;5000;3096.4615384615386;1190.0;80508;26;0;11509;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1
Moussa_Sissoko_369;369;Moussa Sissoko;0.07692307692307693;0.0;2;26;0;1;35.30769230769231;38.0;918;26;0;88;0.15384615384615385;0.0;4;26;0;1;0.0;0.0;0;26;0;0;0.11538461538461539;0.0;3;26;0;2;10.538461538461538;11.0;274;26;0;34;0.3076923076923077;0.0;8;26;0;1;1.2307692307692308;1.0;32;26;0;7;30.807692307692307;31.5;801;26;0;80;4.91923076923077;4.9;127.90000000000002;26;4.9;5.0;9.488461538461538;3.8;246.7;26;0.0;47.8;0.9230769230769231;0.0;24;26;0;4;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.07692307692307693;0.0;2;26;0;1;0.4230769230769231;0.0;11;26;0;2;0.6538461538461539;0.0;17;26;0;4;0.0;0.0;0;26;0;0;2.2884615384615383;1.8;59.49999999999999;26;0.0;7.5;8.8;7.8;228.8;26;0.0;36.8;0.6153846153846154;0.0;16;26;0;4;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;59.65384615384615;89.0;1551;26;0;90;0.07692307692307693;0.0;2;26;0;1;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;5.346153846153846;6.0;139;26;0;14;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;10943.961538461539;11602.5;284543;26;2814;18551;1.3846153846153846;1.0;36;26;0;5;0.46153846153846156;0.0;12;26;0;2;0.11538461538461539;0.0;3;26;0;1;4.653846153846154;2.0;121.0;26;0.0;20.0;2.076923076923077;2.0;54;26;0;8;82.26923076923077;113.0;2139;26;-4097;2584;1272.076923076923;1277.5;33074;26;0;3529;1189.8076923076924;900.5;30935;26;0;4870;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0
N'Golo_Kanté_126;126;N'Golo Kanté;0.15384615384615385;0.0;4;26;0;2;59.53846153846154;60.0;1548;26;37;83;0.15384615384615385;0.0;4;26;0;1;0.07692307692307693;0.0;2;26;0;1;0.11538461538461539;0.0;3;26;0;2;16.5;14.5;429;26;5;40;0.4230769230769231;0.0;11;26;0;1;2.423076923076923;2.0;63;26;0;8;52.69230769230769;52.0;1370;26;27;79;4.953846153846154;5.0;128.8;26;4.9;5.0;22.17307692307692;18.6;576.4999999999999;26;4.4;61.3;0.8461538461538461;0.5;22;26;0;5;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;1.0384615384615385;1.0;27;26;0;3;1.1153846153846154;1.0;29;26;0;6;0.11538461538461539;0.0;3;26;0;1;5.269230769230769;4.3;137.0;26;1.9;11.4;19.992307692307694;15.8;519.8000000000001;26;5.0;50.8;1.2692307692307692;1.0;33;26;0;4;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;89.15384615384616;90.0;2318;26;76;90;0.15384615384615385;0.0;4;26;0;1;0.19230769230769232;0.0;5;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;6.846153846153846;7.0;178;26;2;13;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;1063340.6923076923;1038434.5;27646858;26;889970;1243573;2.3846153846153846;2.0;62;26;0;8;0.38461538461538464;0.0;10;26;0;2;0.2692307692307692;0.0;7;26;0;2;10.5;7.0;273.0;26;0.0;44.0;3.4615384615384617;2.0;90;26;2;10;-4485.307692307692;-12678.5;-116618;26;-82380;75258;39970.57692307692;22920.0;1039235;26;0;129120;44455.88461538462;36113.5;1155853;26;0;100867;0.11538461538461539;0.0;3;26;0;1;0.11538461538461539;0.0;3;26;0;1
Naby_Keita_256;256;Naby Keita;0.038461538461538464;0.0;1;26;0;1;29.653846153846153;27.0;771;26;0;97;0.038461538461538464;0.0;1;26;0;1;0.07692307692307693;0.0;2;26;0;1;0.0;0.0;0;26;0;0;5.846153846153846;4.0;152;26;-1;16;0.2692307692307692;0.0;7;26;0;1;0.7307692307692307;0.0;19;26;0;5;26.03846153846154;20.5;677;26;0;88;7.261538461538461;7.2;188.79999999999998;26;7.1;7.5;6.003846153846155;2.0;156.10000000000002;26;0.0;22.7;0.7307692307692307;0.0;19;26;0;4;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.07692307692307693;0.0;2;26;0;1;0.7692307692307693;0.0;20;26;0;6;0.23076923076923078;0.0;6;26;0;2;0.0;0.0;0;26;0;0;2.3576923076923078;1.15;61.3;26;0.0;11.8;6.623076923076923;3.7;172.2;26;0.0;22.0;0.23076923076923078;0.0;6;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;40.53846153846154;38.5;1054;26;0;90;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;3.423076923076923;1.5;89;26;0;12;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;138182.84615384616;106193.5;3592754;26;97339;274042;1.3461538461538463;1.0;35;26;0;6;0.11538461538461539;0.0;3;26;0;1;0.23076923076923078;0.0;6;26;0;1;10.923076923076923;2.0;284.0;26;0.0;91.0;1.5769230769230769;1.0;41;26;0;5;-7857.2692307692305;-1271.0;-204289;26;-40919;4366;2890.1153846153848;362.0;75143;26;0;29249;10747.384615384615;1799.5;279432;26;0;45260;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0
Nacho_Monreal_5;5;Nacho Monreal;0.11538461538461539;0.0;3;26;0;1;23.423076923076923;7.5;609;26;0;69;0.11538461538461539;0.0;3;26;0;1;0.038461538461538464;0.0;1;26;0;1;0.15384615384615385;0.0;4;26;0;2;8.192307692307692;1.5;213;26;0;29;0.07692307692307693;0.0;2;26;0;1;1.9230769230769231;0.5;50;26;0;7;20.76923076923077;7.0;540;26;0;67;5.450000000000001;5.45;141.70000000000002;26;5.4;5.5;4.546153846153846;0.0;118.2;26;0.0;27.1;0.07692307692307693;0.0;2;26;0;1;0.0;0.0;0;26;0;0;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.5;0.0;13;26;0;2;0.6153846153846154;0.0;16;26;0;3;0.038461538461538464;0.0;1;26;0;1;2.1038461538461535;0.2;54.699999999999996;26;0.0;11.4;10.092307692307692;2.0;262.4;26;0.0;43.4;0.2692307692307692;0.0;7;26;0;2;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;40.38461538461539;12.0;1050;26;0;90;0.038461538461538464;0.0;1;26;0;1;0.07692307692307693;0.0;2;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;1.7307692307692308;0.5;45;26;0;6;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;75463.76923076923;57687.0;1962058;26;36147;152737;0.3076923076923077;0.0;8;26;0;3;0.15384615384615385;0.0;4;26;0;1;0.038461538461538464;0.0;1;26;0;1;6.423076923076923;0.0;167.0;26;0.0;68.0;1.7307692307692308;0.0;45;26;0;10;-680.6538461538462;-1133.5;-17697;26;-33538;47454;8476.26923076923;723.0;220383;26;0;55182;9156.923076923076;5721.0;238080;26;0;35914;0.0;0.0;0;26;0;0;0.07692307692307693;0.0;2;26;0;1
Nahki_Wells_86;86;Nahki Wells;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;4.5;4.5;117.0;26;4.5;4.5;0.0;0.0;0.0;26;0.0;0.0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0.0;26;0.0;0.0;0.0;0.0;0.0;26;0.0;0.0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;68208.96153846153;60391.0;1773433;26;52505;114214;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0.0;26;0.0;0.0;0.0;0.0;0;26;0;0;-3085.8846153846152;-912.0;-80233;26;-14438;0;516.4615384615385;58.5;13428;26;0;5242;3602.346153846154;965.0;93661;26;0;16434;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0
Nampalys_Mendy_527;527;Nampalys Mendy;0.04;0.0;1;25;0;1;40.32;43.0;1008;25;0;80;0.0;0.0;0;25;0;0;0.0;0.0;0;25;0;0;0.0;0.0;0;25;0;0;10.68;12.0;267;25;0;26;0.28;0.0;7;25;0;1;2.24;2.0;56;25;0;5;35.92;37.0;898;25;0;74;4.5;4.5;112.5;25;4.5;4.5;4.592;3.1;114.8;25;0.0;25.6;0.64;0.0;16;25;0;3;0.0;0.0;0;25;0;0;0.04;0.0;1;25;0;1;0.04;0.0;1;25;0;1;0.8;1.0;20;25;0;2;1.12;1.0;28;25;0;4;0.0;0.0;0;25;0;0;1.44;1.4;36.0;25;0.0;3.3;8.912;8.4;222.8;25;0.0;19.2;0.16;0.0;4;25;0;2;0.0;0.0;0;25;0;0;0.0;0.0;0;25;0;0;79.44;90.0;1986;25;0;90;0.0;0.0;0;25;0;0;0.04;0.0;1;25;0;1;0.0;0.0;0;25;0;0;0.04;0.0;1;25;0;1;0.0;0.0;0;25;0;0;0.0;0.0;0;25;0;0;5.48;5.0;137;25;0;17;0.0;0.0;0;25;0;0;0.0;0.0;0;25;0;0;63241.92;67973.0;1581048;25;0;76706;0.88;1.0;22;25;0;3;0.4;0.0;10;25;0;2;0.0;0.0;0;25;0;0;0.88;0.0;22.0;25;0.0;18.0;2.0;2.0;50;25;0;5;1392.44;197.0;34811;25;-4292;23207;5868.64;3651.0;146716;25;0;32524;4476.2;4080.0;111905;25;0;9317;0.0;0.0;0;25;0;0;0.2;0.0;5;25;0;1
Nathaniel_Chalobah_387;387;Nathaniel Chalobah;0.0;0.0;0;26;0;0;3.0384615384615383;0.0;79;26;0;26;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;1.0;0.0;26;26;0;9;0.0;0.0;0;26;0;0;0.4230769230769231;0.0;11;26;0;4;2.1538461538461537;0.0;56;26;0;20;4.480769230769232;4.5;116.50000000000001;26;4.4;4.5;0.5730769230769232;0.0;14.900000000000002;26;0.0;11.8;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.15384615384615385;0.0;4;26;0;3;0.15384615384615385;0.0;4;26;0;2;0.0;0.0;0;26;0;0;0.27692307692307694;0.0;7.200000000000001;26;0.0;2.1;0.9692307692307692;0.0;25.2;26;0.0;8.8;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;7.384615384615385;0.0;192;26;0;90;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;0.5;0.0;13;26;0;5;0.0;0.0;0;26;0;0;0.0;0.0;0;26;0;0;8053.076923076923;7493.5;209380;26;6236;12307;0.19230769230769232;0.0;5;26;0;2;0.038461538461538464;0.0;1;26;0;1;0.0;0.0;0;26;0;0;1.1923076923076923;0.0;31.0;26;0.0;20.0;0.2692307692307692;0.0;7;26;0;2;-281.4230769230769;-155.5;-7317;26;-1280;4;184.96153846153845;126.0;4809;26;0;809;466.38461538461536;273.0;12126;26;0;1523;0.0;0.0;0;26;0;0;0.07692307692307693;0.0;2;26;0;1
