name_id;id;name;average_assists;median_assists;sum_assists;count_assists;min_assists;max_assists;average_attempted_passes;median_attempted_passes;sum_attempted_passes;count_attempted_passes;min_attempted_passes;max_attempted_passes;average_big_chances_created;median_big_chances_created;sum_big_chances_created;count_big_chances_created;min_big_chances_created;max_big_chances_created;average_big_chances_missed;median_big_chances_missed;sum_big_chances_missed;count_big_chances_missed;min_big_chances_missed;max_big_chances_missed;average_bonus;median_bonus;sum_bonus;count_bonus;min_bonus;max_bonus;average_bps;median_bps;sum_bps;count_bps;min_bps;max_bps;average_clean_sheets;median_clean_sheets;sum_clean_sheets;count_clean_sheets;min_clean_sheets;max_clean_sheets;average_clearances_blocks_interceptions;median_clearances_blocks_interceptions;sum_clearances_blocks_interceptions;count_clearances_blocks_interceptions;min_clearances_blocks_interceptions;max_clearances_blocks_interceptions;average_completed_passes;median_completed_passes;sum_completed_passes;count_completed_passes;min_completed_passes;max_completed_passes;average_creativity;median_creativity;sum_creativity;count_creativity;min_creativity;max_creativity;average_dribbles;median_dribbles;sum_dribbles;count_dribbles;min_dribbles;max_dribbles;average_ea_index;median_ea_index;sum_ea_index;count_ea_index;min_ea_index;max_ea_index;average_errors_leading_to_goal;median_errors_leading_to_goal;sum_errors_leading_to_goal;count_errors_leading_to_goal;min_errors_leading_to_goal;max_errors_leading_to_goal;average_errors_leading_to_goal_attempt;median_errors_leading_to_goal_attempt;sum_errors_leading_to_goal_attempt;count_errors_leading_to_goal_attempt;min_errors_leading_to_goal_attempt;max_errors_leading_to_goal_attempt;average_fouls;median_fouls;sum_fouls;count_fouls;min_fouls;max_fouls;average_goals_conceded;median_goals_conceded;sum_goals_conceded;count_goals_conceded;min_goals_conceded;max_goals_conceded;average_goals_scored;median_goals_scored;sum_goals_scored;count_goals_scored;min_goals_scored;max_goals_scored;average_ict_index;median_ict_index;sum_ict_index;count_ict_index;min_ict_index;max_ict_index;average_influence;median_influence;sum_influence;count_influence;min_influence;max_influence;average_key_passes;median_key_passes;sum_key_passes;count_key_passes;min_key_passes;max_key_passes;average_loaned_in;median_loaned_in;sum_loaned_in;count_loaned_in;min_loaned_in;max_loaned_in;average_loaned_out;median_loaned_out;sum_loaned_out;count_loaned_out;min_loaned_out;max_loaned_out;average_minutes;median_minutes;sum_minutes;count_minutes;min_minutes;max_minutes;average_offside;median_offside;sum_offside;count_offside;min_offside;max_offside;average_open_play_crosses;median_open_play_crosses;sum_open_play_crosses;count_open_play_crosses;min_open_play_crosses;max_open_play_crosses;average_own_goals;median_own_goals;sum_own_goals;count_own_goals;min_own_goals;max_own_goals;average_penalties_conceded;median_penalties_conceded;sum_penalties_conceded;count_penalties_conceded;min_penalties_conceded;max_penalties_conceded;average_penalties_missed;median_penalties_missed;sum_penalties_missed;count_penalties_missed;min_penalties_missed;max_penalties_missed;average_penalties_saved;median_penalties_saved;sum_penalties_saved;count_penalties_saved;min_penalties_saved;max_penalties_saved;average_recoveries;median_recoveries;sum_recoveries;count_recoveries;min_recoveries;max_recoveries;average_red_cards;median_red_cards;sum_red_cards;count_red_cards;min_red_cards;max_red_cards;average_saves;median_saves;sum_saves;count_saves;min_saves;max_saves;average_selected;median_selected;sum_selected;count_selected;min_selected;max_selected;average_tackled;median_tackled;sum_tackled;count_tackled;min_tackled;max_tackled;average_tackles;median_tackles;sum_tackles;count_tackles;min_tackles;max_tackles;average_target_missed;median_target_missed;sum_target_missed;count_target_missed;min_target_missed;max_target_missed;average_threat;median_threat;sum_threat;count_threat;min_threat;max_threat;average_total_points;median_total_points;sum_total_points;count_total_points;min_total_points;max_total_points;average_transfers_balance;median_transfers_balance;sum_transfers_balance;count_transfers_balance;min_transfers_balance;max_transfers_balance;average_transfers_in;median_transfers_in;sum_transfers_in;count_transfers_in;min_transfers_in;max_transfers_in;average_transfers_out;median_transfers_out;sum_transfers_out;count_transfers_out;min_transfers_out;max_transfers_out;average_cost;median_cost;sum_cost;count_cost;min_cost;max_cost;average_winning_goals;median_winning_goals;sum_winning_goals;count_winning_goals;min_winning_goals;max_winning_goals;average_yellow_cards;median_yellow_cards;sum_yellow_cards;count_yellow_cards;min_yellow_cards;max_yellow_cards
Adam_Lallana_250;250;Adam Lallana;0.0;0.0;0;10;0;0;8.5;0.0;85;10;0;41;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;2.3;0.0;23;10;0;11;0.2;0.0;2;10;0;1;0.2;0.0;2;10;0;2;7.2;0.0;72;10;0;34;2.9;0.0;29.0;10;0.0;14.3;0.3;0.0;3;10;0;3;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.2;0.0;2;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.9199999999999999;0.0;9.2;10;0.0;5.7;1.7600000000000002;0.0;17.6;10;0.0;10.6;0.2;0.0;2;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;13.1;0.0;131;10;0;68;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.7;0.0;7;10;0;4;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;52522.1;47489.5;525221;10;42835;73838;0.3;0.0;3;10;0;2;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;4.6;0.0;46.0;10;0.0;36.0;0.6;0.0;6;10;0;3;-3766.6;-2687.5;-37666;10;-10362;0;165.6;167.5;1656;10;0;431;3932.2;2724.0;39322;10;0;10793;6.92;6.9;69.2;10;6.9;7.0;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1
Adam_Masina_386;386;Adam Masina;0.1;0.0;1;10;0;1;10.2;0.0;102;10;0;52;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;6.4;0.0;64;10;0;31;0.2;0.0;2;10;0;1;1.2;0.0;12;10;0;7;7.9;0.0;79;10;0;42;2.3200000000000003;0.0;23.200000000000003;10;0.0;19.8;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.4;0.0;4;10;0;3;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.8400000000000001;0.0;8.4;10;0.0;5.3;5.9;0.0;59.0;10;0.0;33.6;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;18.6;0.0;186;10;0;90;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.9;0.0;9;10;0;4;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;3962.9;3657.0;39629;10;3184;5629;0.2;0.0;2;10;0;1;0.3;0.0;3;10;0;3;0.0;0.0;0;10;0;0;0.2;0.0;2.0;10;0.0;2.0;1.6;0.0;16;10;0;8;-239.2;-122.5;-2392;10;-1003;748;129.7;45.0;1297;10;0;908;368.9;202.0;3689;10;0;1033;4.359999999999999;4.3;43.599999999999994;10;4.3;4.5;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1
Adam_Smith_29;29;Adam Smith;0.0;0.0;0;10;0;0;35.4;34.5;354;10;25;53;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;16.8;17.5;168;10;4;25;0.4;0.0;4;10;0;1;3.8;4.5;38;10;0;6;29.0;30.5;290;10;16;42;5.6;3.3;56.0;10;1.4;17.6;0.8;0.0;8;10;0;3;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.7;0.5;7;10;0;2;0.9;1.0;9;10;0;2;0.1;0.0;1;10;0;1;2.62;2.6;26.2;10;0.8;5.9;15.859999999999996;15.2;158.59999999999997;10;6.2;34.6;0.2;0.0;2;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;84.6;90.0;846;10;60;90;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;3.3;3.0;33;10;2;5;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;40388.2;42345.0;403882;10;21187;52983;1.5;1.0;15;10;0;7;1.0;1.0;10;10;0;3;0.1;0.0;1;10;0;1;4.7;2.0;47.0;10;0.0;21.0;3.6;4.0;36;10;-2;7;1480.6;1208.0;14806;10;-5970;9086;4412.8;3402.5;44128;10;0;11828;2932.2;2452.5;29322;10;0;6637;4.5;4.5;45.0;10;4.5;4.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Ademola_Lookman_170;170;Ademola Lookman;0.1;0.0;1;10;0;1;3.8;0.0;38;10;0;12;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;2.3;0.0;23;10;0;18;0.0;0.0;0;10;0;0;0.3;0.0;3;10;0;2;3.3;0.0;33;10;0;11;1.8199999999999998;0.0;18.2;10;0.0;14.6;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.5599999999999999;0.0;5.6;10;0.0;3.9;2.8;0.0;28.0;10;0.0;22.4;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;8.2;0.0;82;10;0;33;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1.1;0.0;11;10;0;5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;7402.9;6531.5;74029;10;5547;12390;0.9;0.0;9;10;0;5;0.1;0.0;1;10;0;1;0.1;0.0;1;10;0;1;0.9;0.0;9.0;10;0.0;4.0;0.7;0.0;7;10;0;4;-853.0;-389.5;-8530;10;-2875;13;113.2;86.0;1132;10;0;401;966.2;500.0;9662;10;0;2979;5.24;5.2;52.400000000000006;10;5.1;5.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Adrian_Mariappa_382;382;Adrian Mariappa;0.0;0.0;0;10;0;0;11.9;0.0;119;10;0;52;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;5.8;0.0;58;10;0;26;0.2;0.0;2;10;0;1;1.1;0.0;11;10;0;6;9.8;0.0;98;10;0;44;1.1;0.0;11.0;10;0.0;10.6;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.55;0.0;5.5;10;0.0;2.1;4.279999999999999;0.0;42.8;10;0.0;17.0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;21.6;0.0;216;10;0;90;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.6;0.0;6;10;0;5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;7969.9;7503.5;79699;10;6278;11219;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.2;0.0;2.0;10;0.0;2.0;1.4;0.0;14;10;0;6;-453.8;-381.0;-4538;10;-1611;1530;295.8;123.5;2958;10;0;1915;749.6;511.5;7496;10;0;1709;4.340000000000001;4.3;43.400000000000006;10;4.2;4.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Adrien Sebastian_Perruchet Silva_231;231;Adrien Sebastian Perruchet Silva;0.0;0.0;0;10;0;0;7.9;0.0;79;10;0;76;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1.6;0.0;16;10;0;13;0.0;0.0;0;10;0;0;0.2;0.0;2;10;0;1;6.8;0.0;68;10;0;65;0.63;0.0;6.3;10;0.0;6.2;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.21000000000000002;0.0;2.1;10;0.0;1.7;1.4200000000000002;0.0;14.200000000000001;10;0.0;10.8;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;8.7;0.0;87;10;0;79;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.5;0.0;5;10;0;5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;12479.5;12036.0;124795;10;10282;15602;0.3;0.0;3;10;0;2;0.2;0.0;2;10;0;2;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.3;0.0;3;10;0;2;-608.0;-470.5;-6080;10;-1622;84;297.0;149.0;2970;10;0;1446;905.0;719.5;9050;10;0;1905;4.92;4.9;49.199999999999996;10;4.8;5.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Adrián_San Miguel del Castillo_399;399;Adrián San Miguel del Castillo;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;23812.9;23222.5;238129;10;21081;27616;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;-1014.1;-760.0;-10141;10;-2232;0;110.8;110.0;1108;10;0;214;1124.9;864.5;11249;10;0;2362;4.4399999999999995;4.4;44.4;10;4.4;4.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Ainsley_Maitland-Niles_20;20;Ainsley Maitland-Niles;0.0;0.0;0;10;0;0;1.3;0.0;13;10;0;13;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.7;0.0;7;10;0;7;0.0;0.0;0;10;0;0;0.2;0.0;2;10;0;2;1.1;0.0;11;10;0;11;1.03;0.0;10.3;10;0.0;10.3;0.2;0.0;2;10;0;2;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.21000000000000002;0.0;2.1;10;0.0;2.1;1.08;0.0;10.8;10;0.0;10.8;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;3.4;0.0;34;10;0;34;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.3;0.0;3;10;0;3;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;19540.1;17358.5;195401;10;15092;31526;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;0.1;0.0;1;10;0;1;-2087.3;-1143.5;-20873;10;-6916;0;444.4;254.0;4444;10;0;1663;2531.7;1336.0;25317;10;0;7687;4.43;4.4;44.3;10;4.4;4.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Alberto_Moreno_240;240;Alberto Moreno;0.0;0.0;0;10;0;0;6.1;0.0;61;10;0;61;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1.3;0.0;13;10;0;13;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;5.4;0.0;54;10;0;54;3.9299999999999997;0.0;39.3;10;0.0;39.3;0.2;0.0;2;10;0;2;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.61;0.0;6.1;10;0.0;6.1;1.6600000000000001;0.0;16.6;10;0.0;16.6;0.3;0.0;3;10;0;3;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;9.0;0.0;90;10;0;90;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.3;0.0;3;10;0;3;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;18650.6;17634.5;186506;10;16030;23454;0.2;0.0;2;10;0;2;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.5;0.0;5.0;10;0.0;5.0;0.2;0.0;2;10;0;2;-1336.1;-742.0;-13361;10;-3273;0;306.3;238.0;3063;10;0;965;1642.4;1013.5;16424;10;0;4238;4.340000000000001;4.3;43.400000000000006;10;4.2;4.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Aleksandar_Mitrovic_480;480;Aleksandar Mitrovic;0.2;0.0;2;10;0;1;26.2;26.5;262;10;15;34;0.2;0.0;2;10;0;1;0.2;0.0;2;10;0;1;0.5;0.0;5;10;0;3;16.0;10.5;160;10;3;59;0.0;0.0;0;10;0;0;2.5;2.0;25;10;0;6;19.8;19.5;198;10;12;28;11.469999999999999;8.0;114.69999999999999;10;2.3;37.0;0.5;0.0;5;10;0;4;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1.5;2.0;15;10;0;3;2.8;3.0;28;10;1;5;0.5;0.0;5;10;0;2;7.840000000000001;7.550000000000001;78.4;10;1.5;18.4;23.759999999999998;16.9;237.6;10;0.0;76.8;0.7;0.5;7;10;0;3;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;90.0;90.0;900;10;90;90;0.7;0.0;7;10;0;3;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;2.0;2.0;20;10;0;6;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1046696.0;1273145.5;10466960;10;289024;1611561;2.5;2.0;25;10;0;7;0.1;0.0;1;10;0;1;1.7;1.5;17;10;0;3;43.0;43.0;430.0;10;0.0;134.0;4.8;3.5;48;10;1;16;106512.6;25751.5;1065126;10;-70530;382380;167867.1;99750.0;1678671;10;0;435268;61354.5;49652.5;613545;10;0;140639;6.76;6.85;67.6;10;6.5;7.0;0.1;0.0;1;10;0;1;0.3;0.0;3;10;0;1
Alexander_Sørloth_153;153;Alexander Sørloth;0.0;0.0;0;10;0;0;3.2;3.5;32;10;0;7;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;2.5;2.0;25;10;0;6;0.0;0.0;0;10;0;0;0.3;0.0;3;10;0;2;2.0;2.0;20;10;0;5;2.4400000000000004;0.4;24.400000000000002;10;0.0;10.5;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.4;0.0;4;10;0;1;0.3;0.0;3;10;0;1;0.0;0.0;0;10;0;0;0.5700000000000001;0.35;5.7;10;0.0;2.0;1.02;0.2;10.2;10;0.0;5.2;0.2;0.0;2;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;10.7;8.0;107;10;0;26;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.5;0.0;5;10;0;3;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;14089.3;14400.0;140893;10;11652;15508;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.2;0.0;2;10;0;1;2.6;1.0;26.0;10;0.0;8.0;0.8;1.0;8;10;0;1;-662.7;-772.5;-6627;10;-1331;0;803.5;445.5;8035;10;0;1967;1466.2;1578.5;14662;10;0;2390;4.9399999999999995;4.95;49.4;10;4.8;5.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Alexandre_Lacazette_22;22;Alexandre Lacazette;0.4;0.0;4;10;0;1;23.4;26.5;234;10;6;35;0.1;0.0;1;10;0;1;0.4;0.0;4;10;0;2;0.7;0.0;7;10;0;3;16.8;8.5;168;10;-4;58;0.2;0.0;2;10;0;1;1.5;1.0;15;10;0;3;17.1;18.0;171;10;5;27;14.41;11.95;144.1;10;0.5;33.8;0.6;1.0;6;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1.8;2.0;18;10;0;4;0.9;1.0;9;10;0;2;0.4;0.0;4;10;0;2;7.039999999999999;6.9;70.39999999999999;10;0.2;18.5;23.82;13.0;238.20000000000002;10;0.0;71.4;1.0;1.0;10;10;0;3;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;71.5;90.0;715;10;15;90;0.6;0.5;6;10;0;2;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;2.8;2.0;28;10;0;7;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;371799.5;232667.5;3717995;10;132534;908359;2.0;2.0;20;10;0;6;0.6;0.0;6;10;0;2;1.2;1.0;12;10;0;4;32.5;26.5;325.0;10;0.0;91.0;5.2;4.5;52;10;1;12;62166.2;49111.0;621662;10;-49644;331507;90231.6;72180.0;902316;10;0;352181;28065.4;23412.5;280654;10;0;58561;9.51;9.5;95.1;10;9.4;9.8;0.3;0.0;3;10;0;1;0.0;0.0;0;10;0;0
Alexis_Sánchez_295;295;Alexis Sánchez;0.2;0.0;2;10;0;1;17.4;13.5;174;10;0;39;0.4;0.0;4;10;0;2;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;8.7;2.5;87;10;-2;28;0.1;0.0;1;10;0;1;0.5;0.0;5;10;0;2;12.8;10.5;128;10;0;30;16.03;10.4;160.3;10;0.0;50.2;0.5;0.0;5;10;0;3;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.5;0.0;5;10;0;2;0.5;0.5;5;10;0;1;0.1;0.0;1;10;0;1;4.380000000000001;3.8000000000000003;43.800000000000004;10;0.0;12.6;11.34;6.300000000000001;113.4;10;0.0;40.8;1.2;0.5;12;10;0;4;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;35.8;29.0;358;10;0;90;0.4;0.0;4;10;0;2;0.2;0.0;2;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1.9;1.0;19;10;0;7;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;187318.4;131037.0;1873184;10;83899;474589;1.6;1.0;16;10;0;6;0.3;0.0;3;10;0;2;0.2;0.0;2;10;0;2;16.4;21.0;164.0;10;0.0;45.0;2.2;1.5;22;10;0;7;-42317.8;-13913.0;-423178;10;-259940;0;4041.9;2297.5;40419;10;0;15276;46359.7;17960.0;463597;10;0;261874;10.209999999999999;10.2;102.1;10;10.0;10.5;0.1;0.0;1;10;0;1;0.2;0.0;2;10;0;1
Alex_Iwobi_15;15;Alex Iwobi;0.2;0.0;2;10;0;1;16.5;13.5;165;10;0;50;0.3;0.0;3;10;0;2;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;9.0;5.5;90;10;0;30;0.0;0.0;0;10;0;0;1.0;0.5;10;10;0;3;12.2;10.0;122;10;0;40;8.64;4.25;86.4;10;0.0;26.3;1.0;0.5;10;10;0;4;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.3;0.0;3;10;0;1;0.7;0.5;7;10;0;2;0.1;0.0;1;10;0;1;2.97;2.25;29.700000000000003;10;0.0;9.3;10.38;4.4;103.80000000000001;10;0.0;40.4;0.6;0.0;6;10;0;2;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;41.3;36.0;413;10;0;90;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;2.0;2.0;20;10;0;5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;64701.3;64502.0;647013;10;34141;101512;2.7;3.0;27;10;0;6;0.6;0.0;6;10;0;4;0.2;0.0;2;10;0;1;10.8;10.0;108.0;10;0.0;27.0;2.2;2.0;22;10;0;7;710.2;652.0;7102;10;-22134;30671;10802.9;5408.5;108029;10;0;42143;10092.7;8140.0;100927;10;0;27938;5.5;5.5;55.0;10;5.5;5.5;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0
Alex_McCarthy_328;328;Alex McCarthy;0.0;0.0;0;10;0;0;22.6;22.0;226;10;16;30;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.3;0.0;3;10;0;3;19.8;17.5;198;10;8;34;0.4;0.0;4;10;0;1;1.1;1.0;11;10;0;2;11.2;10.0;112;10;6;17;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;1.4;2.0;14;10;0;3;0.0;0.0;0;10;0;0;2.36;2.3;23.599999999999998;10;0.2;4.6;23.56;22.9;235.6;10;2.4;46.0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;90.0;90.0;900;10;90;90;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;8.4;8.5;84;10;4;16;0.0;0.0;0;10;0;0;3.2;3.0;32;10;0;6;189508.4;214382.5;1895084;10;31997;264759;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0;10;0;0;0.0;0.0;0.0;10;0.0;0.0;4.0;2.0;40;10;0;11;9790.9;814.5;97909;10;-14260;73510;21608.4;6103.0;216084;10;0;92182;11817.5;12771.0;118175;10;0;19062;4.5;4.5;45.0;10;4.5;4.5;0.0;0.0;0;10;0;0;0.1;0.0;1;10;0;1
