,assists_x,bonus_x,bps_x,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets_x,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity_x,dreamteam_count,ea_index_x,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded_x,goals_scored_x,ict_index_x,id_x,in_dreamteam,influence_x,loaned_in_x,loaned_out_x,loans_in,loans_out,minutes_x,news,news_added,now_cost,own_goals_x,penalties_missed_x,penalties_saved_x,photo,points_per_game,red_cards_x,saves_x,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat_x,total_points_x,transfers_in_x,transfers_in_event,transfers_out_x,transfers_out_event,value_form,value_season,web_name,yellow_cards_x,name,position,assists_y,attempted_passes,big_chances_created,big_chances_missed,bonus_y,bps_y,clean_sheets_y,clearances_blocks_interceptions,completed_passes,creativity_y,dribbles,ea_index_y,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded_y,goals_scored_y,ict_index_y,id_y,influence_y,key_passes,loaned_in_y,loaned_out_y,minutes_y,offside,open_play_crosses,opponent_team,own_goals_y,penalties_conceded,penalties_missed_y,penalties_saved_y,recoveries,red_cards_y,round,saves_y,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat_y,total_points_y,transfers_balance,transfers_in_y,transfers_out_y,value,was_home,winning_goals,yellow_cards_y,vpc_ratio
644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ilkay Gündogan 274,,0.0,46.0,0.0,0.0,0.0,12.0,0.0,1.0,46.0,14.7,0.0,0.0,274.0,0.0,0.0,45.0,0.0,0.0,0.0,3.1,2394.0,8.6,1.0,0.0,0.0,23.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,183084.0,0.0,1.0,0.0,0.0,3.0,8.0,1.0,-8139.0,24844.0,32983.0,5.5,1.0,0.0,0.0,0.18181818181818182
645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isaac Hayden 323,,0.0,32.0,0.0,0.0,0.0,15.0,0.0,8.0,24.0,2.1,1.0,0.0,323.0,0.0,0.0,46.0,1.0,2.0,0.0,2.2,2443.0,19.4,0.0,0.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,9068.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,650.0,1817.0,1167.0,4.4,1.0,0.0,0.0,0.45454545454545453
646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isaac Mbenza 514,,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.5,0.0,0.0,514.0,0.0,0.0,44.0,0.0,0.0,0.0,0.9,2634.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,956.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,-29.0,92.0,121.0,6.0,1.0,0.0,0.0,0.16666666666666666
647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isaac Success Ajayi 524,,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.3,1.0,0.0,524.0,0.0,0.0,49.0,0.0,0.0,0.0,0.3,2644.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,77899.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,9621.0,24390.0,14769.0,4.5,1.0,0.0,0.0,0.2222222222222222
648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Issa Diop 409,,0.0,19.0,0.0,0.0,0.0,12.0,0.0,7.0,16.0,0.2,0.0,0.0,409.0,0.0,0.0,43.0,0.0,1.0,0.0,4.4,2529.0,26.8,0.0,0.0,0.0,90.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,30498.0,0.0,1.0,0.0,3.0,1.0,17.0,2.0,-2774.0,276.0,3050.0,4.4,0.0,0.0,0.0,0.45454545454545453
649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jack Cork 82,,0.0,48.0,0.0,0.0,0.0,8.0,0.0,4.0,43.0,2.9,0.0,0.0,82.0,0.0,0.0,50.0,2.0,1.0,0.0,1.6,2202.0,11.4,0.0,0.0,0.0,90.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,39479.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-4079.0,723.0,4802.0,4.9,0.0,0.0,1.0,0.2040816326530612
650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Murphy 321,,0.0,17.0,0.0,0.0,0.0,4.0,0.0,1.0,8.0,5.3,0.0,0.0,321.0,0.0,0.0,46.0,1.0,2.0,0.0,1.3,2441.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,2958.0,2.0,0.0,0.0,2.0,1.0,8.0,2.0,-93.0,160.0,253.0,4.9,1.0,0.0,0.0,0.4081632653061224
651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamaal Lascelles 312,,0.0,17.0,0.0,0.0,0.0,3.0,0.0,1.0,8.0,0.2,0.0,0.0,312.0,0.0,0.0,46.0,0.0,0.0,0.0,1.1,2432.0,5.0,0.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,298113.0,0.0,0.0,0.0,2.0,1.0,6.0,1.0,-27500.0,1442.0,28942.0,4.9,1.0,0.0,0.0,0.2040816326530612
652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Maddison 233,,0.0,47.0,0.0,0.0,1.0,32.0,0.0,2.0,39.0,40.7,0.0,0.0,233.0,0.0,0.0,41.0,1.0,4.0,1.0,15.0,2353.0,57.8,3.0,0.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,252800.0,3.0,1.0,0.0,2.0,4.0,51.0,8.0,111040.0,144958.0,33918.0,6.6,0.0,0.0,0.0,1.2121212121212122
653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James McArthur 147,,0.0,28.0,0.0,0.0,0.0,6.0,1.0,4.0,21.0,23.0,0.0,0.0,147.0,0.0,0.0,44.0,2.0,0.0,0.0,4.8,2267.0,14.8,2.0,0.0,0.0,90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,65922.0,1.0,1.0,1.0,1.0,0.0,10.0,2.0,-3155.0,6086.0,9241.0,4.9,0.0,0.0,1.0,0.4081632653061224
654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Milner 254,,0.0,46.0,0.0,0.0,0.0,22.0,0.0,2.0,34.0,40.2,0.0,0.0,254.0,0.0,0.0,48.0,2.0,1.0,0.0,6.3,2374.0,20.4,3.0,0.0,0.0,90.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,349391.0,1.0,5.0,0.0,2.0,1.0,2.0,2.0,83557.0,123595.0,40038.0,5.6,0.0,0.0,0.0,0.35714285714285715
655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Tarkowski 72,,0.0,42.0,0.0,0.0,0.0,15.0,0.0,9.0,34.0,0.6,0.0,0.0,72.0,0.0,0.0,50.0,0.0,1.0,0.0,5.0,2192.0,45.0,0.0,0.0,0.0,90.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,523737.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,-26557.0,24313.0,50870.0,5.0,0.0,0.0,0.0,0.4
656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Tomkins 138,,0.0,36.0,0.0,0.0,0.0,25.0,1.0,6.0,30.0,0.3,0.0,0.0,138.0,0.0,0.0,44.0,1.0,0.0,0.0,1.2,2258.0,12.0,0.0,0.0,0.0,90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,238638.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,-77133.0,367.0,77500.0,4.4,0.0,0.0,0.0,1.3636363636363635
657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Ward-Prowse 338,,0.0,9.0,0.0,0.0,0.0,-1.0,0.0,0.0,9.0,1.4,0.0,0.0,338.0,0.0,0.0,47.0,1.0,1.0,0.0,0.0,2458.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,14961.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,-2293.0,153.0,2446.0,5.3,1.0,0.0,0.0,0.18867924528301888
658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamie Vardy 234,,0.0,11.0,0.0,1.0,0.0,-2.0,0.0,1.0,7.0,2.1,0.0,0.0,234.0,0.0,0.0,41.0,0.0,4.0,0.0,4.8,2354.0,6.2,0.0,0.0,0.0,83.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,194378.0,1.0,0.0,1.0,2.0,4.0,40.0,2.0,24578.0,44961.0,20383.0,8.9,0.0,0.0,0.0,0.2247191011235955
659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan Vertonghen 355,,0.0,74.0,0.0,0.0,0.0,14.0,0.0,7.0,66.0,0.3,1.0,0.0,355.0,0.0,0.0,48.0,2.0,2.0,0.0,1.6,2475.0,13.8,0.0,0.0,0.0,90.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,549964.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,-42343.0,5639.0,47982.0,6.0,1.0,0.0,0.0,0.16666666666666666
660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jannik Vestergaard 463,,0.0,60.0,0.0,0.0,0.0,14.0,0.0,7.0,44.0,3.3,0.0,0.0,463.0,0.0,0.0,47.0,0.0,2.0,0.0,2.3,2583.0,19.8,0.0,0.0,0.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,24085.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,-544.0,1270.0,1814.0,4.9,1.0,0.0,0.0,0.2040816326530612
661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jean Michael Seri 456,,0.0,26.0,0.0,0.0,0.0,7.0,0.0,2.0,22.0,11.3,0.0,0.0,456.0,1.0,0.0,45.0,1.0,3.0,0.0,2.3,2576.0,11.2,1.0,0.0,0.0,55.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,211825.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,82286.0,111637.0,29351.0,5.4,0.0,0.0,0.0,0.18518518518518517
662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeff Hendrick 78,,0.0,49.0,0.0,0.0,0.0,14.0,0.0,2.0,44.0,13.2,1.0,0.0,78.0,0.0,0.0,50.0,0.0,1.0,0.0,2.2,2198.0,9.2,1.0,0.0,0.0,78.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,12998.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,267.0,1736.0,1469.0,5.5,0.0,0.0,0.0,0.36363636363636365
663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jefferson Lerma 494,,0.0,33.0,0.0,0.0,0.0,7.0,1.0,5.0,25.0,2.2,0.0,0.0,494.0,0.0,0.0,41.0,1.0,0.0,0.0,1.4,2614.0,12.0,0.0,0.0,0.0,77.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,12762.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,127.0,1422.0,1295.0,4.5,1.0,0.0,1.0,0.4444444444444444
664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeffrey Schlupp 141,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,2261.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,247937.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-6655.0,21211.0,27866.0,4.5,0.0,0.0,0.0,0.2222222222222222
665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jesse Lingard 300,,0.0,38.0,1.0,0.0,0.0,11.0,0.0,2.0,34.0,19.7,0.0,0.0,300.0,0.0,0.0,49.0,2.0,1.0,0.0,2.8,2420.0,8.4,1.0,0.0,0.0,70.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,188722.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,6415.0,23617.0,17202.0,6.8,0.0,0.0,0.0,0.29411764705882354
666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joe Hart 490,,0.0,36.0,0.0,0.0,0.0,20.0,0.0,3.0,17.0,0.0,0.0,0.0,490.0,0.0,0.0,50.0,0.0,1.0,0.0,4.5,2610.0,45.4,0.0,0.0,0.0,90.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,5.0,374502.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,42101.0,66097.0,23996.0,4.5,0.0,0.0,0.0,0.6666666666666666
667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joe Ralls 98,,0.0,27.0,0.0,0.0,0.0,13.0,0.0,7.0,16.0,15.1,0.0,0.0,98.0,0.0,0.0,42.0,3.0,4.0,0.0,3.2,2218.0,16.0,1.0,0.0,0.0,90.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,14574.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,-1757.0,1379.0,3136.0,4.9,0.0,0.0,0.0,0.4081632653061224
668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joel Matip 243,,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,48.0,0.0,1.0,0.0,0.0,2363.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4367.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,-85.0,249.0,334.0,4.9,0.0,0.0,0.0,0.2040816326530612
669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Johann Berg Gudmundsson 76,,0.0,23.0,0.0,0.0,0.0,3.0,0.0,5.0,20.0,5.9,1.0,0.0,76.0,0.0,0.0,50.0,1.0,1.0,0.0,2.3,2196.0,8.0,0.0,0.0,0.0,90.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,46723.0,2.0,0.0,2.0,0.0,1.0,9.0,1.0,-13675.0,394.0,14069.0,5.9,0.0,0.0,1.0,0.1694915254237288
670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonas Lössl 191,,0.0,25.0,0.0,0.0,0.0,9.0,0.0,0.0,21.0,0.0,0.0,0.0,191.0,0.0,0.0,44.0,0.0,1.0,0.0,1.2,2311.0,12.2,0.0,0.0,0.0,90.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,84831.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-2833.0,2077.0,4910.0,4.5,1.0,0.0,0.0,0.4444444444444444
671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonathan Castro Otto 483,,0.0,49.0,0.0,1.0,0.0,27.0,1.0,4.0,37.0,43.3,3.0,0.0,483.0,0.0,0.0,50.0,0.0,0.0,0.0,11.9,2603.0,19.4,3.0,0.0,0.0,90.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,34298.0,1.0,0.0,0.0,0.0,1.0,56.0,6.0,8542.0,12770.0,4228.0,4.4,1.0,0.0,0.0,1.3636363636363635
672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonjoe Kenny 161,,1.0,55.0,0.0,0.0,0.0,17.0,0.0,2.0,38.0,17.3,1.0,0.0,161.0,0.0,1.0,43.0,2.0,3.0,0.0,4.7,2281.0,26.0,1.0,0.0,0.0,90.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,9160.0,2.0,1.0,0.0,3.0,1.0,4.0,4.0,-675.0,339.0,1014.0,4.4,1.0,0.0,0.0,0.9090909090909091
673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonny Evans 222,,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,222.0,0.0,0.0,41.0,0.0,0.0,0.0,0.1,2342.0,1.2,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,17965.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,-1953.0,342.0,2295.0,4.9,0.0,0.0,0.0,0.2040816326530612
674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Ayew 505,,1.0,16.0,0.0,0.0,0.0,8.0,1.0,0.0,12.0,22.5,1.0,0.0,505.0,0.0,0.0,44.0,4.0,0.0,0.0,4.3,2625.0,16.6,2.0,0.0,0.0,90.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,13812.0,4.0,0.0,0.0,1.0,0.0,4.0,5.0,-606.0,1527.0,2133.0,5.9,0.0,0.0,0.0,0.847457627118644
675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Henderson 249,,0.0,9.0,0.0,0.0,0.0,3.0,0.0,2.0,7.0,0.3,0.0,0.0,249.0,0.0,0.0,48.0,1.0,1.0,0.0,0.7,2369.0,6.2,0.0,0.0,0.0,16.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,47664.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,-3028.0,901.0,3929.0,5.3,0.0,0.0,0.0,0.18867924528301888
676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Pickford 154,,0.0,24.0,0.0,0.0,0.0,10.0,0.0,2.0,15.0,0.0,0.0,0.0,154.0,1.0,0.0,43.0,0.0,3.0,0.0,0.8,2274.0,8.0,0.0,0.0,0.0,90.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,1.0,920463.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,-56259.0,12158.0,68417.0,5.0,1.0,0.0,0.0,0.2
677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jorge Luiz Frello Filho 459,,0.0,91.0,0.0,0.0,0.0,10.0,0.0,0.0,81.0,6.5,0.0,0.0,459.0,0.0,0.0,42.0,1.0,1.0,0.0,1.4,2579.0,7.8,0.0,0.0,0.0,90.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,821557.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,-2975.0,78125.0,81100.0,5.2,1.0,0.0,0.0,0.3846153846153846
678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jose Luis Mato Sanmartín 327,,0.0,34.0,0.0,0.0,0.0,6.0,0.0,2.0,17.0,2.8,0.0,0.0,327.0,0.0,0.0,46.0,0.0,2.0,0.0,3.5,2447.0,10.8,0.0,0.0,0.0,90.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,297506.0,3.0,2.0,0.0,2.0,1.0,21.0,2.0,17311.0,62389.0,45078.0,5.0,1.0,0.0,0.0,0.4
679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph Gomez 242,,0.0,35.0,0.0,0.0,0.0,16.0,0.0,4.0,28.0,0.2,1.0,0.0,242.0,0.0,0.0,48.0,0.0,1.0,0.0,2.1,2362.0,20.8,0.0,0.0,0.0,90.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,159663.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,25903.0,41995.0,16092.0,5.0,0.0,0.0,0.0,0.4
680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joshua King 45,,1.0,18.0,0.0,1.0,2.0,34.0,1.0,0.0,11.0,13.2,3.0,0.0,45.0,0.0,0.0,41.0,2.0,0.0,1.0,10.9,2165.0,55.6,1.0,0.0,0.0,84.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,202081.0,9.0,1.0,0.0,2.0,4.0,40.0,11.0,-27311.0,12312.0,39623.0,6.3,1.0,1.0,0.0,1.746031746031746
681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,João Filipe Iria Santos Moutinho 475,,0.0,77.0,0.0,0.0,0.0,13.0,1.0,0.0,66.0,21.3,0.0,0.0,475.0,0.0,0.0,50.0,0.0,0.0,0.0,3.3,2595.0,10.2,2.0,0.0,0.0,90.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,92097.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,6356.0,14271.0,7915.0,5.4,1.0,0.0,0.0,0.5555555555555555
682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kelechi Iheanacho 236,,1.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,15.6,0.0,0.0,236.0,0.0,0.0,41.0,3.0,1.0,0.0,3.2,2356.0,16.0,1.0,0.0,0.0,29.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,55157.0,1.0,0.0,0.0,2.0,4.0,0.0,4.0,-7350.0,3542.0,10892.0,5.9,0.0,0.0,0.0,0.6779661016949152
683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kepa Arrizabalaga 498,,0.0,27.0,0.0,0.0,0.0,10.0,0.0,1.0,23.0,0.1,0.0,0.0,498.0,0.0,0.0,42.0,0.0,1.0,0.0,1.3,2618.0,12.4,0.0,0.0,0.0,90.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,1.0,279787.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,41275.0,59090.0,17815.0,5.5,1.0,0.0,0.0,0.36363636363636365
684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kevin McDonald 183,,0.0,42.0,0.0,0.0,0.0,11.0,0.0,5.0,36.0,1.9,0.0,0.0,183.0,0.0,0.0,45.0,1.0,3.0,0.0,2.0,2303.0,15.6,0.0,0.0,0.0,90.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,18449.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,217.0,2474.0,2257.0,4.4,0.0,0.0,0.0,0.45454545454545453
685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kieran Trippier 357,,0.0,61.0,0.0,0.0,0.0,5.0,0.0,0.0,41.0,2.7,0.0,0.0,357.0,0.0,0.0,48.0,2.0,2.0,0.0,0.4,2477.0,1.0,0.0,0.0,0.0,90.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,1388497.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,31542.0,97238.0,65696.0,6.0,1.0,0.0,0.0,0.16666666666666666
686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kurt Zouma 526,,0.0,55.0,0.0,0.0,0.0,14.0,0.0,6.0,46.0,1.0,0.0,0.0,526.0,0.0,0.0,43.0,0.0,3.0,0.0,2.5,2646.0,23.6,0.0,0.0,0.0,90.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,7942.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,472.0,1328.0,856.0,5.0,1.0,0.0,0.0,0.2
687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyle Walker 265,,0.0,88.0,0.0,0.0,0.0,29.0,1.0,4.0,81.0,12.3,0.0,0.0,265.0,0.0,0.0,45.0,0.0,0.0,0.0,3.6,2385.0,13.6,0.0,0.0,0.0,90.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,579893.0,0.0,0.0,0.0,0.0,3.0,10.0,6.0,4728.0,24366.0,19638.0,6.5,1.0,0.0,0.0,0.9230769230769231
688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laurent Depoitre 210,,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,11.6,0.0,0.0,210.0,0.0,0.0,44.0,1.0,0.0,0.0,1.5,2330.0,1.6,1.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,37816.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,-5943.0,582.0,6525.0,5.3,1.0,0.0,0.0,0.18867924528301888
