assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,3,112,100,100,3,165809,0,0,0,0,167.3,1,0,3,7.5,7.5,14,Bernardo Mota,6.0,2,2,49.7,276,False,144.6,0,0,0,0,453,,2018-09-10T09:01:14Z,75,0,0,0,165809.jpg,5.0,0,0,Veiga de Carvalho e Silva,7.6,False,20,a,13,43,185.0,30,504182,67773,479232,4000,0.8,4.0,Bernardo Silva,0
0,0,5,100,100,0,209244,0,0,-3,3,25.7,0,0,3,1.8,1.8,1,Phil,0.3,0,0,6.2,277,False,9.4,0,0,0,0,29,,2018-07-29T09:31:09Z,47,0,0,0,209244.jpg,1.0,0,0,Foden,0.1,False,47,a,13,43,27.0,2,2296,86,11036,197,0.1,0.4,Foden,0
0,0,0,None,None,0,216183,0,0,-2,2,0.0,0,0,3,1.5,1.5,0,Brahim,0.0,0,0,0.0,278,False,0.0,0,0,0,0,0,,None,48,0,0,0,216183.jpg,0.0,0,0,Diaz,0.0,False,55,a,13,43,0.0,0,468,17,1841,81,0.0,0.0,Diaz,0
0,0,0,None,None,0,206325,0,0,-2,2,0.0,0,0,3,1.5,1.5,0,Oleksandr,0.0,0,0,0.0,279,False,0.0,0,0,0,0,0,,None,48,0,0,0,206325.jpg,0.0,0,0,Zinchenko,0.0,False,35,a,13,43,0.0,0,314,17,1446,46,0.0,0.0,Zinchenko,0
4,4,172,100,100,2,37572,0,0,4,-4,167.8,1,0,4,7.8,7.8,6,Sergio,6.3,3,4,77.9,280,True,202.6,0,0,0,0,446,,2018-09-15T17:01:14Z,114,0,0,0,37572.jpg,7.2,0,0,Agüero,51.8,False,10,a,13,43,408.0,43,1382510,51670,345163,7655,0.6,3.8,Agüero,0
0,1,41,None,None,0,205651,0,0,-2,2,87.8,0,0,4,2.2,2.2,0,Gabriel Fernando,0.7,2,1,40.9,281,False,74.8,0,0,0,0,222,,None,103,0,0,0,205651.jpg,2.2,0,0,de Jesus,1.7,False,33,a,13,43,246.0,11,42095,334,101993,7333,0.1,1.1,Jesus,0
0,0,0,None,None,0,232917,0,0,0,0,0.0,0,0,1,1.5,1.5,0,Arijanet,0.0,0,0,0.0,529,False,0.0,0,0,0,0,0,,None,45,0,0,0,232917.jpg,0.0,0,0,Muric,0.0,False,49,a,13,43,0.0,0,386,23,199,35,0.0,0.0,Muric,0
0,1,99,None,None,1,51940,0,0,-1,1,0.0,0,0,1,4.3,4.3,5,David,3.8,9,0,14.1,282,False,141.2,0,0,0,0,540,,None,59,0,0,0,51940.jpg,3.2,0,18,De Gea,21.4,False,1,a,14,1,0.0,19,73512,3285,505014,15370,0.6,3.2,De Gea,0
0,0,0,100,100,0,42899,0,0,0,0,0.0,0,0,1,0.5,0.5,0,Sergio,0.0,0,0,0.0,283,False,0.0,0,0,0,0,0,,2018-08-09T11:31:11Z,50,0,0,0,42899.jpg,0.0,0,0,Romero,0.1,False,22,a,14,1,0.0,0,287,28,1690,35,0.0,0.0,Romero,0
0,3,89,100,100,1,55909,0,0,-2,2,3.1,1,0,2,5.5,5.5,2,Chris,5.0,5,1,15.7,284,False,106.2,0,0,0,0,360,,2018-07-29T08:31:08Z,58,0,0,0,55909.jpg,5.0,0,0,Smalling,2.3,False,12,a,14,1,48.0,20,47024,4244,103656,2893,0.9,3.4,Smalling,0
0,0,6,100,100,0,76359,0,0,-3,3,0.3,0,0,2,0.5,0.5,0,Phil,0.0,2,0,0.9,285,False,8.2,0,0,0,0,57,,2018-08-27T22:01:13Z,52,0,0,0,76359.jpg,0.0,0,0,Jones,0.6,False,4,a,14,1,0.0,0,1587,66,141249,683,0.0,0.0,Jones,0
1,3,99,100,100,1,106760,0,0,1,-1,93.2,1,0,2,2.3,2.3,1,Luke,1.8,8,1,32.7,286,False,127.6,0,0,0,0,450,,2018-09-14T13:01:14Z,51,0,0,0,106760.jpg,4.4,0,0,Shaw,10.4,False,23,a,14,1,106.0,22,580506,15130,352227,11677,0.4,4.3,Shaw,2
0,0,0,0,0,0,58893,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Marcos,0.0,0,0,0.0,287,False,0.0,0,0,0,0,0,Knee injury - Expected back 29 Sep,2018-07-25T08:01:08Z,49,0,0,0,58893.jpg,0.0,0,0,Rojo,0.1,False,16,i,14,1,0.0,0,322,11,3224,69,0.0,0.0,Rojo,0
0,1,69,100,100,1,20695,0,0,0,0,96.1,0,0,2,3.0,3.0,2,Antonio,2.5,5,0,15.1,288,False,52.0,0,0,0,0,360,,2018-08-27T19:01:13Z,65,0,0,0,20695.jpg,2.5,0,0,Valencia,0.8,False,25,a,14,1,3.0,10,12777,1209,23649,1056,0.4,1.5,Valencia,2
0,0,16,None,None,0,40002,0,0,-3,3,2.3,0,0,2,0.5,0.5,0,Matteo,0.0,1,0,3.0,289,False,20.6,0,0,0,0,90,,None,47,0,0,0,40002.jpg,2.0,0,0,Darmian,0.2,False,36,a,14,1,7.0,2,4906,59,20648,404,0.0,0.4,Darmian,0
0,0,0,0,0,0,58877,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Daley,0.0,0,0,0.0,290,False,0.0,0,0,0,0,0,Transferred to Ajax,2018-07-18T10:05:48Z,50,0,0,0,58877.jpg,0.0,0,0,Blind,0.0,False,17,u,14,1,0.0,0,49,0,516,7,0.0,0.0,Blind,0
0,0,29,100,100,0,197365,0,0,-2,2,0.6,0,0,2,1.0,1.0,0,Eric,0.5,4,0,3.6,291,False,33.2,0,0,0,0,182,,2018-08-10T19:31:12Z,53,0,0,0,197365.jpg,1.3,0,0,Bailly,2.0,False,3,a,14,1,2.0,5,42308,210,136228,5278,0.1,0.9,Bailly,0
0,0,91,None,None,1,184667,0,0,-1,1,2.2,0,0,2,3.3,3.3,2,Victor,2.8,7,0,11.2,292,False,99.2,0,0,0,0,482,,None,49,0,0,0,184667.jpg,2.3,0,0,Lindelöf,1.1,False,2,a,14,1,9.0,14,28612,1152,41960,1364,0.6,2.9,Lindelöf,0
1,0,36,100,100,0,18892,0,0,-2,2,65.1,0,0,2,1.8,1.8,0,Ashley,1.3,4,0,10.3,293,False,35.8,0,0,0,0,180,,2018-08-10T19:31:12Z,58,0,0,0,18892.jpg,3.0,0,0,Young,1.3,False,18,a,14,1,2.0,6,8929,323,57273,2349,0.2,1.0,Young,0
0,0,0,100,100,0,216051,0,0,-1,1,0.0,0,0,2,0.5,0.5,0,José Diogo,0.0,0,0,0.0,294,False,0.0,0,0,0,0,0,,2018-07-18T19:31:07Z,54,0,0,0,216051.jpg,0.0,0,0,Dalot Teixeira,0.0,False,20,a,14,1,0.0,0,1413,145,1602,116,0.0,0.0,Dalot,0
2,0,61,100,100,1,37265,-1,1,-4,4,142.9,0,0,3,3.0,3.0,2,Alexis,2.5,4,0,35.2,295,False,72.6,0,0,0,0,330,,2018-08-27T19:01:13Z,101,0,0,0,37265.jpg,3.0,0,0,Sánchez,2.1,False,7,a,14,1,136.0,15,33672,474,420377,7315,0.2,1.5,Sánchez,1
0,0,30,100,0,1,62398,0,0,0,0,25.2,0,0,3,1.5,0.0,0,Nemanja,1.0,3,0,7.6,296,False,26.0,0,0,0,0,240,,2018-09-15T18:31:16Z,50,0,0,0,62398.jpg,1.3,1,0,Matic,0.6,False,31,a,14,1,25.0,4,12859,537,30604,1154,0.2,0.8,Matic,0
1,0,28,None,None,0,43670,-1,1,-3,3,40.4,0,0,3,0.8,0.8,1,Juan,0.3,4,0,8.1,297,False,27.4,0,0,0,0,162,,None,62,0,0,0,43670.jpg,2.3,0,0,Mata,1.1,False,8,a,14,1,13.0,7,31880,260,102166,2094,0.0,1.1,Mata,0
2,0,75,100,100,1,41184,0,0,0,0,42.6,0,0,3,3.3,3.3,2,Marouane,2.8,4,0,20.2,298,False,96.6,0,0,0,0,335,,2018-09-15T15:31:14Z,50,0,0,0,41184.jpg,2.7,0,0,Fellaini,1.0,False,27,a,14,1,63.0,16,37145,2089,26506,2004,0.6,3.2,Fellaini,0
0,0,3,100,0,0,59846,0,0,0,0,1.3,0,0,3,0.8,0.0,0,Ander,0.3,2,0,4.6,299,False,8.0,0,0,0,0,68,,2018-09-14T16:01:14Z,50,0,0,0,59846.jpg,0.5,0,0,Herrera,0.1,False,21,a,14,1,36.0,1,2022,17,7040,334,0.1,0.2,Herrera,1
0,0,40,100,100,1,109322,0,0,-2,2,68.2,0,0,3,2.8,2.8,2,Jesse,2.3,5,0,19.7,300,False,23.4,0,0,0,0,354,,2018-08-19T14:01:14Z,68,0,0,0,109322.jpg,2.0,0,0,Lingard,3.2,False,14,a,14,1,105.0,10,50456,1594,171070,6363,0.3,1.5,Lingard,0
0,0,1,None,None,0,148225,0,0,-3,3,38.1,0,0,3,1.0,1.0,1,Anthony,0.5,3,0,7.7,301,False,7.6,0,0,0,0,105,,None,72,0,0,0,148225.jpg,0.7,0,0,Martial,0.4,False,11,a,14,1,32.0,2,4783,342,34156,599,0.1,0.3,Martial,1
1,3,85,100,100,2,74208,0,0,2,-2,139.2,0,0,3,3.0,3.0,5,Paul,2.5,8,2,49.9,302,False,177.8,0,0,0,0,533,,2018-08-10T19:31:12Z,82,0,1,0,74208.jpg,4.7,0,0,Pogba,17.3,False,6,a,14,1,180.0,28,722560,23786,423245,14385,0.3,3.4,Pogba,0
0,0,6,None,None,0,195851,0,0,-1,1,0.6,0,0,3,0.8,0.8,0,Scott,0.3,1,0,0.5,303,False,0.4,0,0,0,0,20,,None,44,0,0,0,195851.jpg,1.0,0,0,McTominay,0.6,False,39,a,14,1,4.0,2,13486,196,26035,937,0.1,0.5,McTominay,0
0,3,59,None,None,1,101582,0,0,-3,3,78.6,0,0,3,3.5,3.5,10,Frederico,3.0,7,1,19.5,304,False,69.6,0,0,0,0,317,,None,57,0,0,0,101582.jpg,4.0,0,0,Rodrigues de Paula Santos,2.2,False,17,a,14,1,46.0,16,36578,5428,184933,1633,0.5,2.8,Fred,1
0,0,8,0,0,1,176297,0,0,-3,3,21.8,0,0,4,0.0,0.0,0,Marcus,-0.5,0,0,4.2,305,False,13.6,0,0,0,0,121,Suspended until 29 Sep,2018-09-02T18:01:14Z,67,0,0,0,176297.jpg,0.3,1,0,Rashford,4.3,False,10,s,14,1,8.0,1,46863,364,427631,6631,-0.1,0.1,Rashford,0
0,5,98,100,100,1,66749,0,0,1,-1,87.0,1,0,4,6.0,6.0,2,Romelu,5.5,9,4,57.1,306,False,166.4,0,0,0,0,473,,2018-08-10T19:31:12Z,111,0,0,0,66749.jpg,5.2,0,0,Lukaku,10.8,False,9,a,14,1,317.0,31,371992,5689,230898,34543,0.5,2.8,Lukaku,1
0,0,24,None,None,0,156689,-1,1,-3,3,7.6,0,0,3,0.8,0.8,1,Andreas,0.3,4,0,5.0,481,False,26.0,0,0,0,0,150,,None,47,0,0,0,156689.jpg,1.0,0,0,Pereira,0.3,False,15,a,14,1,16.0,3,6496,161,27289,500,0.1,0.6,Pereira,1
0,0,0,None,None,0,6744,0,0,0,0,0.0,0,0,1,0.5,0.5,0,Lee,0.0,0,0,0.0,520,False,0.0,0,0,0,0,0,,None,50,0,0,0,6744.jpg,0.0,0,0,Grant,0.0,False,13,a,14,1,0.0,0,285,8,306,18,0.0,0.0,Grant,0
0,0,0,None,None,0,19838,0,0,-1,1,0.0,0,0,1,0.0,0.0,0,Robert,0.0,0,0,0.0,307,False,0.0,0,0,0,0,0,,None,44,0,0,0,19838.jpg,0.0,0,0,Elliot,0.2,False,1,a,15,4,0.0,0,576,18,5952,202,0.0,0.0,Elliot,0
0,0,0,None,None,0,59735,0,0,-1,1,0.0,0,0,1,0.0,0.0,0,Karl,0.0,0,0,0.0,308,False,0.0,0,0,0,0,0,,None,44,0,0,0,59735.jpg,0.0,0,0,Darlow,0.1,False,26,a,15,4,0.0,0,252,8,1607,66,0.0,0.0,Darlow,0
0,3,106,100,100,2,67089,0,0,0,0,0.0,0,0,1,3.8,3.8,10,Martin,3.8,8,0,12.6,309,False,126.8,0,0,0,0,540,,2018-08-11T11:31:12Z,50,0,0,0,67089.jpg,3.8,0,15,Dubravka,0.5,False,12,a,15,4,0.0,23,7249,911,6245,230,0.8,4.6,Dubravka,0
1,0,64,100,100,1,151119,0,0,0,0,47.9,0,0,2,3.8,3.8,5,DeAndre,3.8,8,1,17.8,310,False,110.2,0,0,0,0,450,,2018-08-11T18:01:12Z,45,1,0,0,151119.jpg,3.2,0,0,Yedlin,1.1,False,22,a,15,4,20.0,16,14943,1740,41864,527,0.8,3.6,Yedlin,1
0,0,74,100,100,1,58845,0,0,0,0,1.9,0,0,2,2.0,2.0,0,Ciaran,2.0,8,1,16.1,311,False,113.0,0,0,0,0,395,,2018-07-05T14:31:07Z,45,0,0,0,58845.jpg,3.0,0,0,Clark,0.3,False,2,a,15,4,45.0,15,9381,72,8006,624,0.4,3.3,Clark,0
0,2,81,100,100,2,101148,0,0,-1,1,1.2,0,0,2,2.0,2.0,6,Jamaal,2.0,4,0,13.2,312,False,88.4,0,0,0,0,405,,2018-09-15T18:01:15Z,49,0,0,0,101148.jpg,3.4,0,0,Lascelles,4.7,False,6,a,15,4,42.0,17,15457,693,189653,2487,0.4,3.5,Lascelles,0
0,0,94,None,None,2,106618,0,0,0,0,17.5,0,0,2,2.3,2.3,6,Paul,2.3,8,0,12.2,313,False,100.0,0,0,0,0,540,,None,45,0,0,0,106618.jpg,2.7,0,0,Dummett,0.2,False,3,a,15,4,4.0,16,6199,297,5923,147,0.5,3.6,Dummett,0
0,0,0,0,0,0,77359,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Florian,0.0,0,0,0.0,314,False,0.0,0,0,0,0,0,Knee injury - Unknown return date,2018-07-29T08:31:08Z,44,0,0,0,77359.jpg,0.0,0,0,Lejeune,0.0,False,20,i,15,4,0.0,0,121,8,789,13,0.0,0.0,Lejeune,0
0,0,-2,100,100,0,109528,0,0,-1,1,0.2,0,0,2,0.0,0.0,0,Javier,0.0,0,0,0.0,315,False,0.2,0,0,0,0,45,,2018-09-15T13:01:14Z,44,0,0,0,109528.jpg,0.0,0,0,Manquillo,0.1,False,19,a,15,4,0.0,0,297,5,4972,64,0.0,0.0,Manquillo,1
0,0,0,0,0,0,149736,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Chancel,0.0,0,0,0.0,316,False,0.0,0,0,0,0,0,Transferred to Porto,2018-07-24T14:34:52Z,40,0,0,0,149736.jpg,0.0,0,0,Mbemba,0.1,False,18,u,15,4,0.0,0,726,23,6274,153,0.0,0.0,Mbemba,0
1,0,43,100,100,2,56983,0,0,-1,1,101.7,0,0,3,1.5,1.5,3,Matt,1.5,6,0,18.5,317,False,51.2,0,0,0,0,377,,2018-08-28T13:31:12Z,59,0,0,0,56983.jpg,2.6,0,0,Ritchie,0.5,False,11,a,15,4,33.0,13,16012,162,43120,572,0.3,2.2,Ritchie,2
0,0,39,100,100,2,50232,0,0,-1,1,107.2,0,0,3,0.8,0.8,3,Jonjo,0.8,2,0,17.2,318,False,40.4,0,0,0,0,270,,2018-08-26T16:01:12Z,54,0,0,0,50232.jpg,2.7,0,0,Shelvey,0.6,False,8,a,15,4,25.0,8,6425,133,35607,482,0.1,1.5,Shelvey,0
0,0,24,None,None,2,28147,0,0,0,0,20.4,0,0,3,2.3,2.3,3,Mohamed,2.3,8,0,13.4,319,False,77.2,0,0,0,0,540,,None,50,0,0,0,28147.jpg,2.2,0,0,Diamé,0.1,False,10,a,15,4,35.0,13,2100,97,3041,139,0.5,2.6,Diamé,1
0,0,13,100,100,0,104953,0,0,-2,2,16.2,0,0,3,0.5,0.5,1,Christian,0.5,0,0,4.0,320,False,16.4,0,0,0,0,74,,2018-07-05T14:31:07Z,53,0,0,0,104953.jpg,1.0,0,0,Atsu,0.1,False,30,a,15,4,8.0,3,736,22,6215,108,0.1,0.6,Atsu,0
0,0,20,None,None,1,114243,0,0,-1,1,14.5,0,0,3,1.5,1.5,0,Jacob,1.5,2,0,5.5,321,False,19.4,0,0,0,0,169,,None,49,0,0,0,114243.jpg,1.8,0,0,Murphy,0.1,False,7,a,15,4,21.0,7,944,27,1752,97,0.3,1.4,Murphy,0
0,0,0,0,0,0,195384,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Mikel,0.0,0,0,0.0,322,False,0.0,0,0,0,0,0,Transferred to  Real Sociedad,2018-07-13T08:33:32Z,50,0,0,0,195384.jpg,0.0,0,0,Merino,0.0,False,23,u,15,4,0.0,0,18,2,58,0,0.0,0.0,Merino,0
0,0,7,100,100,0,153127,0,0,-1,1,2.1,0,0,3,0.5,0.5,0,Isaac,0.5,2,0,2.2,323,False,19.4,0,0,0,0,110,,2018-08-18T14:01:12Z,44,0,0,0,153127.jpg,0.0,1,0,Hayden,0.2,False,14,a,15,4,0.0,0,3333,115,7529,205,0.1,0.0,Hayden,0
0,0,17,None,None,0,76542,0,0,-2,2,16.6,0,0,3,1.0,1.0,0,Sung-yueng,1.0,4,0,4.6,324,False,21.2,0,0,0,0,180,,None,48,0,0,0,76542.jpg,2.0,0,0,Ki,0.1,False,4,a,15,4,8.0,4,778,21,7186,199,0.2,0.8,Ki Sung-yueng,0
0,0,0,0,0,0,104547,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Dwight,0.0,0,0,0.0,325,False,0.0,0,0,0,0,0,Season-long to to West Bromwich Albion ,2018-08-07T09:52:46Z,60,0,0,0,104547.jpg,0.0,0,0,Gayle,0.1,False,9,u,15,4,0.0,0,122,1,7501,58,0.0,0.0,Gayle,0
0,0,20,None,None,2,168580,0,0,-3,3,44.4,0,0,4,1.8,1.8,2,Ayoze,1.8,8,0,17.8,326,False,56.0,0,0,0,0,421,,None,62,0,0,0,168580.jpg,1.8,0,0,Pérez,1.3,False,17,a,15,4,79.0,11,11901,368,95855,2600,0.3,1.8,Pérez,0
0,3,69,None,None,1,61316,0,0,0,0,25.6,0,0,4,2.8,2.8,1,Jose Luis,2.8,6,2,33.5,327,False,104.4,0,0,0,0,328,,None,50,0,0,0,61316.jpg,3.0,0,0,Mato Sanmartín,5.3,False,21,a,15,4,204.0,18,324844,6204,192826,14448,0.6,3.6,Joselu,1
0,0,15,100,100,2,167767,0,0,0,0,5.8,0,0,3,1.3,1.3,3,Robert Kenedy,1.3,4,0,9.4,458,False,35.4,0,0,0,0,344,,2018-08-18T14:01:12Z,50,0,1,0,167767.jpg,1.6,0,0,Nunes do Nascimento,1.1,False,15,a,15,4,53.0,8,21464,355,84724,1737,0.3,1.6,Kenedy,0
0,0,3,None,None,0,119471,0,0,-2,2,0.1,0,0,2,0.3,0.3,0,Fabian,0.3,1,0,2.6,482,False,25.4,0,0,0,0,78,,None,48,0,0,0,119471.jpg,1.0,0,0,Schär,0.2,False,5,a,15,4,0.0,1,560,24,10472,255,0.1,0.2,Schär,1
0,0,11,None,None,0,196118,0,0,-2,2,11.5,0,0,4,0.8,0.8,1,Yoshinori,0.8,1,0,5.4,488,False,5.6,0,0,0,0,65,,None,58,0,0,0,196118.jpg,1.0,0,0,Muto,0.1,False,13,a,15,4,39.0,5,792,31,5022,143,0.1,0.9,Muto,0
1,0,22,75,None,1,57134,0,0,-1,1,14.6,0,0,4,1.5,2.0,1,Salomón,2.0,2,0,7.2,493,False,22.8,0,0,0,0,209,Thigh injury - 75% chance of playing,2018-09-23T00:01:15Z,59,0,0,0,57134.jpg,2.3,0,0,Rondón,0.8,False,9,d,15,4,36.0,9,16871,88,58476,2817,0.3,1.5,Rondón,0
1,1,73,None,None,1,57145,0,0,-1,1,28.8,0,0,2,3.0,3.0,6,Federico,3.0,6,0,17.1,516,False,107.6,0,0,0,0,360,,None,44,0,0,0,57145.jpg,3.0,0,0,Fernández,0.2,False,18,a,15,4,34.0,12,2144,638,5560,112,0.7,2.7,Fernández,1
0,0,0,None,None,0,181397,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Jamie,0.0,0,0,0.0,530,False,0.0,0,0,0,0,0,,None,40,0,0,0,181397.jpg,0.0,0,0,Sterry,0.1,False,25,a,15,4,0.0,0,3398,169,1621,115,0.0,0.0,Sterry,0
0,0,0,None,None,0,180135,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Sean,0.0,0,0,0.0,531,False,0.0,0,0,0,0,0,,None,45,0,0,0,180135.jpg,0.0,0,0,Longstaff,0.0,False,36,a,15,4,0.0,0,294,26,147,16,0.0,0.0,Longstaff,0
0,4,95,100,0,1,84939,0,0,2,-2,93.4,0,0,4,5.0,0.0,0,Danny,5.0,4,3,50.9,258,False,139.4,0,0,0,0,352,,2018-09-15T16:31:14Z,57,0,0,0,84939.jpg,5.0,0,0,Ings,6.8,False,9,a,16,20,276.0,25,489594,10037,239500,9568,0.9,4.4,Ings,0
0,3,121,None,None,2,58376,0,0,0,0,0.0,1,0,1,3.0,2.0,1,Alex,3.0,9,0,15.8,328,False,157.4,0,0,0,0,540,,None,45,0,0,0,58376.jpg,4.0,0,23,McCarthy,4.3,False,1,a,16,20,0.0,24,207688,691,80640,5199,0.7,5.3,McCarthy,1
0,0,0,None,None,0,40383,0,0,-1,1,0.0,0,0,1,0.0,-1.0,0,Fraser,0.0,0,0,0.0,329,False,0.0,0,0,0,0,0,,None,44,0,0,0,40383.jpg,0.0,0,0,Forster,0.8,False,44,a,16,20,0.0,0,2999,83,28756,759,0.0,0.0,Forster,0
0,1,93,None,None,2,40146,0,0,0,0,111.2,0,0,2,2.7,1.7,1,Ryan,2.7,9,1,26.2,330,False,104.0,0,0,0,0,540,,None,50,0,0,0,40146.jpg,3.7,0,0,Bertrand,5.6,False,21,a,16,20,47.0,22,64338,1119,130849,6315,0.5,4.4,Bertrand,1
0,0,0,None,None,0,80447,0,0,-2,2,0.0,0,0,2,0.0,-1.0,0,Maya,0.0,0,0,0.0,331,False,0.0,0,0,0,0,0,,None,43,0,0,0,80447.jpg,0.0,0,0,Yoshida,0.7,False,3,a,16,20,0.0,0,2740,35,47351,1040,0.0,0.0,Yoshida,0
1,3,91,100,100,1,58822,0,0,-1,1,83.7,1,0,2,4.3,3.3,1,Cédric,4.3,9,0,24.3,332,False,108.4,0,0,0,0,505,,2018-08-12T12:31:12Z,44,0,0,0,58822.jpg,2.5,0,0,Soares,5.5,False,2,a,16,20,51.0,15,85950,1778,194532,6499,1.0,3.4,Cédric,2
0,0,38,None,None,1,88900,0,0,-1,1,22.2,0,0,2,0.0,-1.0,0,Jack,0.0,2,0,10.0,333,False,44.6,0,0,0,0,180,,None,44,0,0,0,88900.jpg,3.0,0,0,Stephens,0.2,False,5,a,16,20,33.0,6,9560,15,12673,453,0.0,1.4,Stephens,1
0,0,0,0,0,0,153373,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Sam,0.0,0,0,0.0,334,False,0.0,0,0,0,0,0,Season-long loan to Middlesbrough,2018-08-30T19:31:12Z,40,0,0,0,153373.jpg,0.0,0,0,McQueen,0.8,False,38,u,16,20,0.0,0,5187,9,33614,1262,0.0,0.0,McQueen,0
0,0,4,None,None,0,171771,0,0,-1,1,0.3,0,0,2,0.3,-0.7,1,Jan,0.3,0,0,0.5,335,False,4.4,0,0,0,0,35,,None,39,0,0,0,171771.jpg,1.0,0,0,Bednarek,3.9,False,35,a,16,20,0.0,1,61518,5460,139344,3512,0.1,0.3,Bednarek,0
0,0,87,None,None,2,167075,0,0,0,0,14.8,0,0,2,2.0,1.0,-1,Wesley,2.0,9,0,13.0,336,False,105.4,0,0,0,0,540,,None,45,1,0,0,167075.jpg,2.2,0,0,Hoedt,0.4,False,6,a,16,20,8.0,13,7942,67,12007,607,0.4,2.9,Hoedt,1
0,0,3,None,None,0,17339,0,0,-2,2,0.2,0,0,3,0.3,-0.7,0,Steven,0.3,1,0,0.1,337,False,1.0,0,0,0,0,6,,None,48,0,0,0,17339.jpg,1.0,0,0,Davis,0.1,False,8,a,16,20,0.0,1,557,13,4797,140,0.1,0.2,Davis,0
0,0,18,None,None,0,101178,0,0,-2,2,63.2,0,0,3,0.3,-0.7,0,James,0.3,3,0,9.7,338,False,26.0,0,0,0,0,97,,None,53,0,0,0,101178.jpg,1.5,0,0,Ward-Prowse,0.2,False,16,a,16,20,9.0,3,1023,10,16868,390,0.1,0.6,Ward-Prowse,0
0,0,23,None,None,1,78056,0,0,-1,1,6.6,0,0,3,0.3,-0.7,0,Oriol,0.3,6,0,6.5,339,False,39.4,0,0,0,0,238,,None,44,0,0,0,78056.jpg,1.2,0,0,Romeu Vidal,1.9,False,14,a,16,20,18.0,6,27041,254,72518,2713,0.1,1.4,Oriol Romeu,2
0,4,86,None,None,1,132015,1,-1,0,0,74.8,1,0,3,7.0,6.0,2,Pierre-Emile,7.0,7,2,27.6,340,False,121.2,0,0,0,0,346,,None,45,0,0,0,132015.jpg,5.0,1,0,Højbjerg,3.5,False,23,a,16,20,79.0,20,204981,29346,47329,4516,1.6,4.5,Højbjerg,0
0,0,0,0,0,0,128198,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Sofiane,0.0,0,0,0.0,341,False,0.0,0,0,0,0,0,Season-long loan to Celta Vigo,2018-07-21T11:01:08Z,55,0,0,0,128198.jpg,0.0,0,0,Boufal,0.0,False,19,u,16,20,0.0,0,20,0,265,6,0.0,0.0,Boufal,0
0,0,0,0,0,0,153379,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Joshua,0.0,0,0,0.0,342,False,0.0,0,0,0,0,0,Season-long loan to Reading,2018-08-21T06:48:36Z,45,0,0,0,153379.jpg,0.0,0,0,Sims,0.0,False,39,u,16,20,0.0,0,277,1,3086,62,0.0,0.0,Sims,0
0,0,61,None,None,2,83283,0,0,-1,1,112.1,0,0,3,2.3,1.3,2,Nathan,2.3,9,0,29.5,343,False,58.8,0,0,0,0,540,,None,54,0,0,0,83283.jpg,2.3,0,0,Redmond,0.4,False,22,a,16,20,126.0,14,8153,189,17261,593,0.4,2.6,Redmond,0
1,0,67,None,None,2,151086,0,0,0,0,38.6,0,0,3,2.0,1.0,1,Mario,2.0,9,0,21.0,344,False,89.4,0,0,0,0,540,,None,50,0,0,0,151086.jpg,2.5,0,0,Lemina,0.4,False,18,a,16,20,82.0,15,18512,132,14394,912,0.4,3.0,Lemina,2
0,0,12,100,100,0,91047,-1,1,-3,3,41.2,0,0,3,0.3,-0.7,1,Stuart,0.3,1,0,6.1,345,False,13.8,0,0,0,0,100,,2018-08-18T13:01:12Z,52,0,0,0,91047.jpg,1.0,0,0,Armstrong,0.1,False,17,a,16,20,6.0,4,448,12,8717,167,0.1,0.8,Armstrong,0
0,0,28,75,100,1,96787,0,0,-1,1,121.5,0,0,3,1.3,0.7,0,Mohamed,1.7,2,0,25.1,346,False,35.2,0,0,0,0,259,Knock - 75% chance of playing,2018-09-22T20:01:15Z,64,0,0,0,96787.jpg,2.0,0,0,Elyounoussi,0.2,False,11,d,16,20,95.0,8,2948,19,17905,586,0.3,1.3,Elyounoussi,0
0,0,15,100,100,1,20452,0,0,-2,2,39.7,0,0,4,2.0,1.0,2,Shane,2.0,5,0,16.0,347,False,26.6,0,0,0,0,331,,2018-09-17T19:01:16Z,48,0,0,0,20452.jpg,1.8,0,0,Long,1.3,False,7,a,16,20,93.0,9,30260,4713,61406,2171,0.4,1.9,Long,0
